urbrur,hhsize,statocc,rooms,bedrooms,phone,cell,car,bicycle,motorcycle,refrigerator,tv,radio,bank,deaths_12m,exp_01,exp_02,exp_03,exp_04,exp_05,exp_06,exp_07,exp_08,exp_09,exp_10,exp_11,exp_12,tot_exp,tot_food,share_food,pc_exp,quint_nat,hhweight_x,popweight,hhweight_y,num_children,num_elderly,average_age,housing_density,dependency_ratio,employment_rate,house_quality_score,house_modernity_score,lifestyle_score,polygamous,living_conditions_level_score,highest_edu_lvl,avg_cmr,unstability_index,womens_empowerment_index,disability_count,unique_religions,health_Data Not Available_per_household,health_Healthy Weight_per_household,health_Obese_per_household,health_Overweight_per_household,health_Underweight_per_household,health_Very Underweight_per_household,num_male,num_female,marstat_1_per_household,marstat_2_per_household,marstat_3_per_household,marstat_4_per_household,migrate_0_per_household,migrate_10_per_household,migrate_11_per_household,migrate_12_per_household,migrate_20_per_household,migrate_30_per_household,migrate_99_per_household,occupation_0_per_household,occupation_1_per_household,occupation_2_per_household,occupation_3_per_household,occupation_4_per_household,occupation_5_per_household,occupation_6_per_household,occupation_7_per_household,occupation_8_per_household,occupation_9_per_household,occupation_10_per_household,occupation_11_per_household,industry_0_per_household,industry_1_per_household,industry_2_per_household,industry_3_per_household,industry_4_per_household,industry_5_per_household,industry_6_per_household,industry_7_per_household,industry_8_per_household,industry_9_per_household,industry_10_per_household,industry_11_per_household,industry_12_per_household,industry_13_per_household,industry_14_per_household,industry_15_per_household,percent_literate,total_children_born
1,8,1,1,0,0,1,0,0,0,0,0,0,0,0.0,3393,44,314,388,272,73,144,137,73,120,252,156,5366,3393,0.6320000290870667,670.75,1,272.7238742138365,2181.790993710692,272.7238742138365,6,0,19.125,8.0,3.0,0.375,5,8,2,False,1.7045454545454546,9,0.0,17.0,0.75,1,1,7,1,0,0,0,0,4,4,6,2,0,0,0,0,2,0,3,0,3,5,0,0,0,0,0,3,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,6.0
2,6,1,1,1,0,1,0,0,0,1,1,1,1,0.0,6753,193,779,1978,534,217,1114,410,604,986,1068,372,15008,6753,0.449999988079071,2501.333251953125,3,268.12464104781907,1608.7478462869144,268.12464104781907,4,0,20.5,3.0,2.0,0.16666666666666666,9,16,11,False,7.533333333333333,9,0.42857142857142855,11.0,0.0,0,1,6,0,0,0,0,0,2,4,4,2,0,0,0,4,0,0,1,0,1,5,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,83.33333333333334,7.0
2,1,2,2,1,0,0,0,0,0,0,0,0,0,0.0,554,57,209,1689,80,48,163,87,90,34,317,184,3512,554,0.1580000072717666,3512.0,4,357.6999135054986,357.6999135054986,357.6999135054986,0,0,50.0,0.3333333333333333,0.0,1.0,12,32,0,False,162.0,6,,2.0,0.0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0.0
1,5,1,11,4,0,1,1,0,0,1,1,1,1,0.0,4137,42,904,2939,1433,488,4903,523,536,448,152,1359,17864,4137,0.2319999933242797,3572.800048828125,4,317.48389937106924,1587.419496855346,317.48389937106924,2,0,25.6,0.3333333333333333,0.6666666666666666,0.2,13,25,16,False,56.0,10,0.0,7.5,0.3333333333333333,0,1,4,1,0,0,0,0,2,3,3,1,0,1,1,1,0,0,0,0,3,4,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,8.0
1,6,1,3,2,0,0,0,0,0,0,0,0,0,1.0,3122,412,237,310,238,58,136,27,35,36,52,68,4731,3122,0.6600000262260437,788.5,1,272.7238742138365,1636.3432452830189,272.7238742138365,3,1,23.166666666666668,1.2,2.0,0.16666666666666666,8,5,0,False,4.583333333333333,8,0.08333333333333333,2.5,0.25,1,1,5,1,0,0,0,0,2,4,3,2,0,1,2,3,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,9.0
1,6,1,5,4,1,1,0,1,1,1,1,1,1,0.0,6191,55,1756,5689,511,584,1351,725,372,2469,399,1609,21711,6191,0.2849999964237213,3618.5,4,191.53127044025163,1149.1876226415095,191.53127044025163,2,0,30.333333333333332,0.6666666666666666,0.5,0.6666666666666666,12,19,16,False,46.00000000000001,9,0.0,12.0,0.75,0,1,6,0,0,0,0,0,2,4,4,2,0,0,0,0,0,0,0,0,6,2,0,0,0,1,0,2,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,100.0,4.0
1,9,1,3,2,0,0,0,0,0,0,1,1,0,0.0,6093,23,676,665,1107,883,651,17,680,205,54,335,11389,6093,0.5350000262260437,1265.4444580078125,1,335.17972327044026,3016.6175094339624,335.17972327044026,3,1,27.0,1.8,0.8,0.6666666666666666,7,21,3,False,14.487179487179485,10,0.08333333333333333,16.5,0.75,0,1,8,1,0,0,0,0,5,4,3,6,0,0,0,1,2,0,1,0,5,3,0,0,0,0,0,5,0,0,1,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,7.0
1,10,1,1,0,0,0,0,0,0,0,0,1,0,0.0,5511,70,531,835,478,95,241,55,102,237,462,306,8923,5511,0.6179999709129333,892.2999877929688,1,335.17972327044026,3351.797232704402,335.17972327044026,4,1,25.4,10.0,1.0,0.5,5,8,1,True,1.7272727272727273,9,0.7272727272727273,19.5,0.14285714285714285,0,2,9,1,0,0,0,0,3,7,4,6,0,0,0,7,0,0,3,0,0,9,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.77777777777779,11.0
1,8,1,2,1,0,1,0,0,0,0,0,1,0,0.0,3608,83,354,944,321,52,143,170,59,58,303,207,6302,3608,0.5730000138282776,787.75,1,335.17972327044026,2681.437786163522,335.17972327044026,4,0,19.375,2.6666666666666665,1.0,0.0,8,9,3,False,5.454545454545455,8,0.0,15.5,0.0,1,1,6,2,0,0,0,0,3,5,6,2,0,0,1,1,1,0,3,0,2,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.66666666666666,5.0
2,5,1,3,2,0,1,0,0,0,1,0,1,1,0.0,2922,42,744,2807,176,219,457,287,161,1035,274,731,9855,2922,0.2960000038146972,1971.0,2,268.12464104781907,1340.6232052390951,268.12464104781907,3,0,24.2,1.0,1.5,0.0,12,25,9,False,18.4,9,0.0,9.5,0.0,0,1,5,0,0,0,0,0,2,3,3,2,0,0,0,1,1,0,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,3.0
1,7,1,4,3,0,1,1,1,0,0,1,1,1,0.0,4656,110,1269,3838,525,316,2024,431,381,1046,578,1269,16443,4656,0.2829999923706054,2349.0,3,191.53127044025163,1340.7188930817615,191.53127044025163,2,0,23.571428571428573,1.0,0.4,0.2857142857142857,8,15,14,False,28.469387755102044,9,0.0,16.0,0.2,0,1,6,1,0,0,0,0,2,5,4,3,0,0,0,0,2,0,4,0,1,5,0,0,0,0,0,2,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,5.0
1,5,1,7,3,0,0,1,0,0,1,1,1,1,0.0,3208,34,614,5094,386,324,1590,280,133,678,201,800,13342,3208,0.2399999946355819,2668.39990234375,3,317.48389937106924,1587.419496855346,317.48389937106924,3,0,32.6,0.5,1.5,0.6,12,28,14,False,30.0,9,,8.0,0.6666666666666666,0,1,5,0,0,0,0,0,2,3,3,2,0,0,1,0,0,0,0,0,4,2,0,0,0,0,0,3,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0,0.0
1,8,1,3,3,0,1,0,1,0,0,1,1,1,0.0,6797,189,1107,3561,440,284,990,242,423,1110,533,661,16337,6797,0.4160000085830688,2042.125,3,191.53127044025163,1532.250163522013,191.53127044025163,2,0,31.375,1.3333333333333333,0.3333333333333333,0.625,12,15,9,False,25.35,9,,13.0,0.3333333333333333,0,1,8,0,0,0,0,0,5,3,6,2,0,0,0,2,3,0,1,0,2,3,0,0,0,0,0,5,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.0,0.0
1,8,1,4,2,0,0,0,0,0,0,0,0,0,0.0,3194,334,303,421,267,78,139,30,51,48,62,95,5022,3194,0.6359999775886536,627.75,1,272.7238742138365,2181.790993710692,272.7238742138365,6,0,14.0,1.3333333333333333,3.0,0.125,5,5,0,False,2.5961538461538463,3,0.0,6.0,0.0,0,2,6,2,0,0,0,0,5,3,6,2,0,0,2,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6.0
2,3,1,5,2,1,1,1,0,1,1,1,1,1,0.0,4737,91,1734,9472,2320,766,5280,2287,1373,2523,1172,1807,33562,4737,0.1410000026226043,11187.3330078125,5,244.67876436426545,734.0362930927963,244.67876436426545,1,0,21.333333333333332,0.42857142857142855,0.5,0.6666666666666666,11,33,20,False,76.10256410256409,10,0.0,6.5,0.5,0,1,3,0,0,0,0,0,1,2,1,2,0,0,0,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,66.66666666666666,1.0
2,5,1,2,2,0,0,0,0,0,0,0,1,0,0.0,3999,20,393,1484,326,69,196,58,73,433,1205,353,8609,3999,0.4650000035762787,1721.800048828125,2,268.12464104781907,1340.6232052390951,268.12464104781907,1,0,32.8,1.25,0.25,0.4,12,15,1,False,21.333333333333332,6,0.0,12.0,0.0,0,1,5,0,0,0,0,0,3,2,1,4,0,0,0,0,0,3,2,0,0,3,0,0,0,1,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,100.0,2.0
2,7,1,5,3,1,1,0,1,1,1,1,1,1,0.0,5319,67,1290,5309,694,639,1207,1544,632,2539,324,1213,20777,5319,0.2560000121593475,2968.142822265625,4,268.12464104781907,1876.8724873347333,268.12464104781907,4,0,23.285714285714285,0.875,1.3333333333333333,0.42857142857142855,12,33,16,False,29.5633423180593,8,0.0,20.0,1.0,0,1,7,0,0,0,0,0,6,1,5,2,0,0,0,0,0,0,6,0,1,4,0,0,0,0,1,0,0,0,2,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,100.0,4.0
2,1,1,2,1,0,0,1,0,0,1,1,0,1,0.0,1748,30,343,4766,412,208,1455,239,195,68,225,600,10289,1748,0.1700000017881393,10289.0,5,357.6999135054986,357.6999135054986,357.6999135054986,0,0,58.0,0.3333333333333333,0.0,0.0,12,19,13,False,132.0,6,0.0,2.0,1.0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,8.0
2,5,1,2,2,0,1,0,0,0,0,1,0,1,0.0,3128,43,803,2701,193,273,552,317,165,990,338,649,10152,3128,0.3079999983310699,2030.4000244140625,3,268.12464104781907,1340.6232052390951,268.12464104781907,3,0,22.0,1.25,1.5,0.2,12,25,7,False,16.727272727272727,9,0.0,16.0,0.0,0,1,5,0,0,0,0,0,2,3,3,2,0,0,0,0,0,0,4,1,0,4,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,100.0,3.0
2,1,2,2,1,1,1,0,0,0,1,1,1,1,0.0,1000,12,156,3574,459,158,225,588,131,29,156,329,6817,1000,0.1469999998807907,6817.0,5,357.6999135054986,357.6999135054986,357.6999135054986,0,0,64.0,0.3333333333333333,0.0,1.0,11,33,12,False,198.0,6,0.0,2.0,2.0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,6.0
1,7,1,3,3,0,0,0,0,0,0,0,1,0,0.0,3025,351,338,352,284,72,147,29,48,86,67,91,4890,3025,0.6190000176429749,698.5714111328125,1,272.7238742138365,1909.0671194968556,272.7238742138365,4,0,20.428571428571427,1.1666666666666667,1.3333333333333333,0.2857142857142857,5,4,1,False,5.142857142857143,9,0.0,7.0,0.25,0,1,6,1,0,0,0,0,3,4,5,2,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,1,1,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100.0,5.0
1,10,3,2,2,0,1,0,0,1,1,1,1,1,0.0,4769,242,1208,4752,520,164,1036,486,402,711,1727,1079,17096,4769,0.2790000140666961,1709.5999755859375,2,335.17972327044026,3351.797232704402,335.17972327044026,0,0,39.0,2.5,0.0,1.0,10,14,14,False,19.2,6,,33.0,0.0,0,1,10,0,0,0,0,0,10,0,5,5,0,0,0,0,0,0,5,4,1,3,0,0,0,0,0,0,3,3,1,0,0,3,0,2,1,1,2,0,0,1,0,0,0,0,0,0,0,100.0,0.0
1,10,1,6,5,0,1,0,0,0,0,0,1,1,0.0,9799,524,621,956,498,253,948,349,269,115,115,212,14659,9799,0.6679999828338623,1465.9000244140625,2,335.17972327044026,3351.797232704402,335.17972327044026,3,0,23.3,0.9090909090909091,0.42857142857142855,0.6,4,4,6,False,14.951456310679612,9,0.0,34.0,0.75,1,1,9,1,0,0,0,0,6,4,7,2,0,1,0,0,1,0,1,7,1,4,0,0,0,0,0,6,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.77777777777779,3.0
2,5,1,3,2,0,1,0,1,1,1,1,1,1,0.0,5307,24,697,2291,1903,843,786,164,1003,402,68,635,14123,5307,0.3759999871253967,2824.60009765625,4,268.12464104781907,1340.6232052390951,268.12464104781907,2,1,35.8,1.0,1.5,0.0,11,32,15,False,23.2,10,0.0,10.0,0.0,0,1,5,0,0,0,0,0,1,4,3,2,0,0,1,0,1,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,5.0
2,1,1,3,1,0,0,0,0,0,1,1,1,1,0.0,858,56,287,2542,222,78,315,194,171,41,329,329,5422,858,0.1580000072717666,5422.0,5,357.6999135054986,357.6999135054986,357.6999135054986,0,0,53.0,0.25,0.0,1.0,12,33,9,False,256.0,6,,1.0,0.0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.0,0.0
1,7,1,4,3,0,1,0,1,0,0,0,1,0,0.0,5235,414,587,1443,520,220,561,149,135,292,138,425,10119,5235,0.5170000195503235,1445.5714111328125,2,272.7238742138365,1909.0671194968556,272.7238742138365,3,0,27.857142857142858,1.0,0.75,0.14285714285714285,11,8,4,False,13.959183673469388,8,0.0,14.5,0.0,0,1,6,1,0,0,0,0,2,5,4,2,1,0,0,1,2,0,3,0,1,6,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,3.0
2,1,2,2,1,0,0,0,0,0,1,1,1,1,0.0,1028,106,301,2383,228,68,371,170,170,53,349,354,5581,1028,0.1840000003576278,5581.0,5,357.6999135054986,357.6999135054986,357.6999135054986,0,0,51.0,0.3333333333333333,0.0,1.0,11,33,9,False,189.0,10,,3.0,0.0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100.0,0.0
1,6,1,1,1,0,0,0,0,0,0,0,0,0,0.0,4045,55,369,1662,185,130,137,0,38,131,247,425,7424,4045,0.5450000166893005,1237.3333740234375,1,272.7238742138365,1636.3432452830189,272.7238742138365,3,0,25.333333333333332,3.0,1.0,0.5,9,17,0,False,7.75,10,0.2,16.0,0.5,0,1,5,1,0,0,0,0,2,4,3,3,0,0,0,0,1,0,5,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.0,12.0
2,5,1,3,2,0,0,0,0,0,1,1,1,1,0.0,2888,72,564,2470,172,150,481,64,146,711,236,647,8601,2888,0.335999995470047,1720.199951171875,2,244.67876436426545,1223.393821821327,244.67876436426545,3,0,21.0,1.0,1.5,0.4,11,16,9,False,16.0,9,0.0,8.0,0.5,0,1,5,0,0,0,0,0,3,2,3,2,0,0,1,0,0,2,0,0,2,3,0,1,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,80.0,3.0
1,5,1,4,4,0,1,1,1,0,1,1,1,1,0.0,4742,60,845,980,857,230,3818,382,570,586,223,601,13894,4742,0.3409999907016754,2778.800048828125,4,317.48389937106924,1587.419496855346,317.48389937106924,1,0,32.0,0.625,0.25,0.6,10,16,17,False,56.0,8,0.0,9.0,0.6666666666666666,0,1,4,1,0,0,0,0,2,3,3,2,0,0,0,0,3,0,2,0,0,2,0,0,0,0,0,1,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100.0,4.0
1,5,1,3,1,1,1,1,0,1,1,1,0,1,0.0,5088,48,1055,4901,1254,463,2604,1358,350,450,550,1470,19591,5088,0.2599999904632568,3918.199951171875,4,317.48389937106924,1587.419496855346,317.48389937106924,1,1,35.6,1.25,0.6666666666666666,0.6,10,30,19,False,33.913043478260875,9,0.0,10.0,0.5,2,1,4,0,0,1,0,0,3,2,2,2,0,1,0,0,0,0,0,0,5,2,0,0,0,0,0,3,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,2.0
1,6,1,4,3,0,1,0,0,1,1,1,1,1,0.0,3962,106,1141,3943,382,209,691,297,298,1076,359,1181,13645,3962,0.2899999916553497,2274.166748046875,3,191.53127044025163,1149.1876226415095,191.53127044025163,3,0,23.166666666666668,0.8571428571428571,1.0,0.8333333333333334,12,9,14,False,23.333333333333332,9,0.0,13.5,0.8,0,1,5,1,0,0,0,0,1,5,4,2,0,0,0,1,0,0,3,0,2,1,0,0,0,0,0,4,1,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100.0,6.0
2,1,1,3,1,0,1,1,0,0,1,1,0,1,0.0,1678,98,554,5606,817,276,3220,817,579,163,797,959,15564,1678,0.1080000028014183,15564.0,5,357.6999135054986,357.6999135054986,357.6999135054986,0,0,27.0,0.25,0.0,1.0,12,33,15,False,280.0,10,,3.0,2.0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100.0,0.0
1,7,1,6,3,0,1,0,1,0,1,1,1,1,0.0,9396,325,734,2277,604,193,1966,244,428,607,426,439,17639,9396,0.5329999923706055,2519.857177734375,3,191.53127044025163,1340.7188930817615,191.53127044025163,3,0,30.285714285714285,0.7777777777777778,0.75,0.2857142857142857,11,8,12,False,22.161038961038965,9,0.0,15.0,0.25,0,1,7,0,0,0,0,0,3,4,4,3,0,0,0,2,0,0,2,0,3,5,0,0,0,0,0,2,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.14285714285714,9.0
2,7,1,1,1,0,1,0,0,0,1,1,1,1,0.0,8472,319,868,3137,686,284,1628,361,604,474,1056,529,18418,8472,0.4600000083446502,2631.142822265625,3,268.12464104781907,1876.8724873347333,268.12464104781907,2,0,26.142857142857142,3.5,0.4,0.42857142857142855,11,16,11,False,10.842490842490843,10,,9.0,0.0,0,1,6,1,0,0,0,0,4,3,5,2,0,0,0,0,6,0,1,0,0,4,0,0,0,0,0,0,1,1,0,1,0,4,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,100.0,0.0
2,4,2,4,1,0,1,0,0,1,1,1,1,1,0.0,2522,36,821,3283,330,251,606,415,304,1116,324,751,10759,2522,0.2339999973773956,2689.75,3,244.67876436426545,978.7150574570616,244.67876436426545,2,0,26.25,0.8,1.0,0.5,11,33,14,False,35.0,9,0.0,10.5,0.3333333333333333,0,1,4,0,0,0,0,0,1,3,2,2,0,0,0,1,0,0,3,0,0,2,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,100.0,2.0
2,2,3,2,1,0,0,0,0,0,0,1,0,0,0.0,1283,30,126,2215,70,75,102,33,37,48,166,232,4417,1283,0.2899999916553497,2208.5,3,357.6999135054986,715.3998270109972,357.6999135054986,0,0,58.0,0.6666666666666666,0.0,0.5,12,21,2,False,60.0,2,0.5,6.0,0.0,1,1,2,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,12.0
2,5,1,4,2,1,1,0,0,1,1,1,1,1,0.0,4022,74,1195,5949,810,438,1512,1633,699,1442,682,1129,19585,4022,0.2049999982118606,3917.0,4,244.67876436426545,1223.393821821327,244.67876436426545,0,0,33.8,0.8333333333333334,0.0,0.6,11,33,15,False,78.0,10,0.0,8.0,1.0,0,2,5,0,0,0,0,0,4,1,3,2,0,0,0,0,4,0,0,1,0,2,1,1,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,100.0,3.0
1,9,1,2,0,0,1,0,1,0,0,0,1,0,0.0,4409,93,597,474,372,88,279,234,164,466,433,258,7867,4409,0.5600000023841858,874.111083984375,1,272.7238742138365,2454.5148679245285,272.7238742138365,6,0,20.444444444444443,4.5,2.0,0.3333333333333333,8,8,4,False,3.5897435897435894,9,0.0,17.0,0.4,0,1,9,0,0,0,0,0,4,5,6,2,1,0,0,4,2,0,1,1,1,6,0,0,0,0,0,3,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.88888888888889,6.0
1,7,1,2,2,0,0,0,0,0,0,0,1,0,0.0,5133,22,454,638,756,487,356,0,216,186,105,239,8592,5133,0.597000002861023,1227.4285888671875,1,191.53127044025163,1340.7188930817615,191.53127044025163,3,1,33.42857142857143,1.75,1.3333333333333333,0.2857142857142857,7,21,1,False,10.332046332046334,9,0.3,15.5,0.2,0,1,7,0,0,0,0,0,2,5,4,2,0,1,0,3,0,0,3,0,1,5,0,0,0,0,0,2,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,8.0
1,8,1,2,1,0,0,0,0,0,0,0,1,0,0.0,4270,305,531,339,338,83,294,66,96,208,150,168,6848,4270,0.6240000128746033,856.0,1,272.7238742138365,2181.790993710692,272.7238742138365,4,0,20.0,2.6666666666666665,1.0,0.375,8,5,1,False,4.840909090909091,8,0.5,8.0,0.3333333333333333,0,1,6,2,0,0,0,0,5,3,6,2,0,0,1,0,6,0,0,0,1,5,0,0,0,0,0,3,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,6.0
2,4,1,4,2,1,0,0,0,1,1,1,1,1,0.0,4283,55,1015,5487,544,311,767,837,435,1717,470,975,16896,4283,0.2529999911785126,4224.0,5,244.67876436426545,978.7150574570616,244.67876436426545,2,0,29.25,0.6666666666666666,1.0,0.5,11,33,13,False,37.2,9,0.0,6.0,0.5,0,1,4,0,0,0,0,0,2,2,2,2,0,0,0,0,2,0,0,0,2,2,0,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,100.0,2.0
1,7,1,3,2,1,1,0,1,0,1,1,1,1,0.0,6810,132,914,2004,763,130,756,655,278,974,1057,578,15051,6810,0.4519999921321869,2150.142822265625,3,317.48389937106924,2222.387295597485,317.48389937106924,2,0,35.57142857142857,1.4,0.4,0.5714285714285714,12,14,13,False,24.841269841269845,9,0.08333333333333333,15.5,0.25,0,1,7,0,0,0,0,0,3,4,2,5,0,0,0,3,0,0,1,1,2,3,0,0,0,0,3,1,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,100.0,8.0
1,9,1,2,1,0,1,0,0,0,0,0,1,0,0.0,6067,234,673,510,489,214,349,81,88,197,104,189,9195,6067,0.6600000262260437,1021.6666870117188,1,335.17972327044026,3016.6175094339624,335.17972327044026,3,0,29.0,3.0,0.5,0.6666666666666666,5,11,3,False,7.333333333333333,11,,22.0,0.75,0,1,9,0,0,0,0,0,5,4,6,3,0,0,0,2,0,0,5,0,2,3,0,1,1,0,0,2,0,2,0,0,0,3,2,0,0,0,0,0,0,2,0,1,0,1,0,0,0,100.0,0.0
1,8,1,3,2,0,0,1,0,0,1,1,1,1,0.0,4339,57,1279,4166,302,251,1363,177,212,1765,472,1057,15440,4339,0.2809999883174896,1930.0,2,191.53127044025163,1532.250163522013,191.53127044025163,5,0,22.0,1.6,1.6666666666666667,0.25,12,17,14,False,13.928571428571429,9,0.07142857142857142,15.0,0.2,0,1,8,0,0,0,0,0,3,5,5,3,0,0,0,2,1,1,1,0,3,6,0,0,0,0,0,1,0,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,87.5,8.0
1,6,3,4,1,0,1,0,0,1,1,0,0,0,1.0,3472,21,1074,3363,342,419,793,430,251,1469,250,1233,13117,3472,0.2649999856948852,2186.166748046875,3,317.48389937106924,1904.9033962264157,317.48389937106924,2,2,41.333333333333336,1.2,2.0,0.0,12,27,8,False,14.6875,8,0.5,3.0,0.0,0,1,6,0,0,0,0,0,3,3,2,4,0,0,3,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,8.0
2,4,1,1,1,0,1,0,0,0,0,1,1,1,0.0,3055,50,759,2434,193,214,530,292,153,794,375,630,9479,3055,0.3219999969005584,2369.75,3,244.67876436426545,978.7150574570616,244.67876436426545,2,0,21.25,2.0,1.0,0.5,12,24,8,False,16.333333333333332,8,0.0,6.0,0.5,1,1,4,0,0,0,0,0,2,2,2,2,0,0,0,0,3,0,1,0,0,2,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,100.0,2.0
2,1,1,4,3,0,0,0,0,0,1,1,1,1,0.0,1023,80,407,3914,306,92,398,289,259,52,564,393,7777,1023,0.1319999992847442,7777.0,5,357.6999135054986,357.6999135054986,357.6999135054986,0,0,50.0,0.14285714285714285,0.0,1.0,11,33,9,False,441.0,10,,4.0,0.0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100.0,0.0
1,6,1,6,5,1,1,1,1,1,1,1,1,1,0.0,6902,62,1456,6965,1011,1028,4463,1722,578,1818,400,1802,28207,6902,0.2450000047683715,4701.16650390625,5,317.48389937106924,1904.9033962264157,317.48389937106924,1,1,43.5,0.5454545454545454,0.5,0.0,12,25,21,False,55.47826086956522,9,0.0,6.0,0.0,1,1,6,0,0,0,0,0,4,2,3,2,0,1,3,0,0,2,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.33333333333334,3.0
